onset_idx,offset_idx,onset_time,offset_time,amplitude,duration
39075,39109,156.26724,156.397163,23.333105028317597,0.12992300000001933
39111,39120,156.407187,156.447155,33.702729807094265,0.03996800000001599
39122,39123,156.451958,156.45714,29.194176200057434,0.005182000000019116
39127,39129,156.471364,156.477127,9.815727356645558,0.005763000000001739
39132,39140,156.487119,156.521807,37.945501129909985,0.034687999999988506
39142,39243,156.527118,156.936862,37.23542667944064,0.40974399999998923
39245,39264,156.946856,157.016797,18.526346779654105,0.06994100000000003
39266,39268,157.026789,157.036811,4.97474906402323,0.010021999999992204
39272,39273,157.053368,157.056792,9.94949812804646,0.0034239999999954307
39277,39278,157.072766,157.076779,9.95295674661555,0.0040129999999862775
39281,39283,157.086772,157.09676,4.976478373307775,0.00998799999999278
39287,39288,157.113267,157.116747,0.6159902596632515,0.003479999999996153
39292,39304,157.126762,157.176723,0.496890636860869,0.04996099999999615
39308,39308,157.19671,157.19671,0.0,0.0
39312,39320,157.208615,157.24667,9.994329292153626,0.03805499999998574
39322,39331,157.247439,157.286666,9.95295674661555,0.03922699999998258
39335,39338,157.306218,157.31664,0.8180006112467154,0.010422000000005482
39341,39358,157.326633,157.396573,34.13854859246362,0.06994000000000256
39361,39429,157.406596,157.676431,0.49549742683489284,0.2698350000000005
39431,39461,157.686424,157.806354,5.2563669982222505,0.11993000000001075
39463,39529,157.816344,158.076189,36.41474867426658,0.25984500000001276
39531,39539,158.08618,158.116155,4.597165039456382,0.02997499999997899
39541,39549,158.126149,158.156151,0.28619966806409824,0.030001999999996087
39551,39568,158.166148,158.236084,0.16876542892429122,0.06993600000001265
39572,39585,158.252306,158.306054,10.044021953381026,0.053747999999984586
39587,39621,158.310022,158.445975,9.900176008536414,0.13595300000000066
39623,39631,158.455959,158.485938,0.7656361146132019,0.029978999999997313
39634,39643,158.495928,158.535922,0.8638647405699575,0.03999400000000719
39646,39652,158.545918,158.565906,0.0,0.019988000000012107
39655,39661,158.583922,158.605869,1.1056599839010184,0.021947000000011485
39663,39664,158.615859,158.615859,35.03250205166625,0.0
39666,39669,158.625851,158.635873,33.96307553800156,0.010021999999992204
39671,39674,158.645868,158.655854,5.021079096170463,0.00998599999999783
39676,39680,158.665848,158.685832,4.896017240574221,0.019983999999993785
39682,39704,158.686021,158.775755,10.455061788435303,0.08973399999999288
39706,39724,158.785776,158.855717,34.86316107297214,0.06994100000000003
39726,39739,158.865711,158.915703,33.818144538102615,0.049992000000003145
39741,39773,158.925696,159.055611,37.08707281520072,0.1299150000000111
39775,39778,159.062572,159.075598,0.2778920653779089,0.013026000000024851
39780,39796,159.082671,159.145538,9.977084995127585,0.06286699999998291
39800,39817,159.160369,159.225502,9.998012432978866,0.065133000000003
39821,39827,159.24549,159.265469,0.01614434885648848,0.01997900000000641
39829,39841,159.275463,159.325453,0.5344387544164646,0.049990000000008195
39845,39861,159.344805,159.405416,10.040688878757274,0.06061099999999442
39864,39924,159.415406,159.655264,10.970859380903374,0.23985799999999813
39927,39927,159.671619,159.671619,0.0,0.0
39932,39951,159.685247,159.765176,0.8439003791917622,0.07992899999999281
39954,39957,159.775166,159.785159,35.04221072035838,0.009992999999980157
39959,39968,159.79515,159.83515,5.002273216248788,0.03999999999999204
39970,40010,159.842593,160.005068,0.9570788891204318,0.1624750000000006
40012,40013,160.007316,160.015057,10.022928564047536,0.00774100000000999
40017,40018,160.026826,160.035014,9.977084995127585,0.00818799999998987
40022,40023,160.046304,160.05502,10.00130316508804,0.00871600000002104
40027,40028,160.067664,160.075008,1.1207872233390244,0.007343999999989137
40031,40039,160.085004,160.114975,70.54474656677137,0.02997099999998909
40042,40073,160.131858,160.254946,0.23469478051290363,0.12308799999999565
40077,40080,160.270793,160.284868,0.5056925943693461,0.014074999999991178
40082,40083,160.292153,160.294884,0.703338851479143,0.0027309999999829415
40086,40127,160.304874,160.464774,0.6342216726035148,0.15989999999999327
40129,40129,160.474765,160.474765,0.0,0.0
40131,40140,160.484763,160.524756,17.536358172094914,0.039993000000009715
40143,40192,160.534746,160.730831,35.55757635160192,0.1960849999999823
40195,40195,160.744601,160.744601,0.0,0.0
40198,40286,160.754591,161.104389,0.14978417806964794,0.3497979999999927
40289,40306,161.114385,161.184358,10.762953249921695,0.0699730000000045
40309,40312,161.194349,161.20434,34.78095722949557,0.009991000000013628
40314,40347,161.21433,161.344254,37.634388319726945,0.1299240000000168
40349,40370,161.354243,161.444205,36.780404777000484,0.08996200000001409
40372,40451,161.445256,161.763998,9.980381656028992,0.3187419999999861
40453,40507,161.774015,161.983873,0.2736691433099464,0.209857999999997
40510,40522,161.996605,162.043824,10.60523057740849,0.047219000000012556
40524,40531,162.05384,162.083824,0.7547242211563108,0.02998399999998469
40535,40581,162.097382,162.283718,0.960601894647309,0.18633599999998296
40583,40597,162.290482,162.343663,1.2148746643172703,0.05318099999999504
40599,40652,162.353653,162.563544,0.5727729829522339,0.20989099999999894
40654,40658,162.57353,162.593516,38.24006406898398,0.019985999999988735
40660,40704,162.600884,162.773394,10.627427686886419,0.1725099999999884
40706,40723,162.783389,162.853356,37.39730738970387,0.06996699999999123
40726,40729,162.863351,162.873343,0.026771066471099062,0.009992000000011103
40732,40742,162.883339,162.923334,33.31604823579771,0.039995000000004666
40745,40797,162.933937,163.143177,1.0117694648485887,0.20924000000002252
40799,40810,163.153168,163.201185,0.725248771112368,0.04801700000001574
40813,40842,163.213149,163.323092,0.12639655849745277,0.10994300000001545
40844,40877,163.333081,163.467512,34.91641804366536,0.1344310000000064
40880,40892,163.482991,163.522957,0.13533077994307136,0.03996599999999262
40895,40926,163.535636,163.662865,10.029873042566392,0.12722899999999981
40928,40932,163.672889,163.682886,16.933432189015907,0.00999699999999848
40934,40942,163.692871,163.72285,16.935047236131346,0.029978999999997313
40944,40957,163.732841,163.782799,33.429966324392254,0.04995800000000372
40959,40966,163.79282,163.822793,0.7930676200677973,0.02997299999998404
40968,41013,163.832789,164.012665,0.6994164710671318,0.17987600000000725
41015,41024,164.021744,164.052659,0.6199645151135669,0.030914999999993142
41026,41029,164.062655,164.072647,0.3522510645832032,0.009991999999982681
41032,41055,164.08394,164.172592,10.67087068846774,0.08865199999999618
41058,41076,164.192578,164.262519,0.4001258302084483,0.06994100000000003
41078,41091,164.272511,164.322502,38.20282319410438,0.04999099999997725
41093,41096,164.332492,164.342483,19.1610868689644,0.009990999999985206
41100,41102,164.353509,164.362468,9.971105505409117,0.00895900000000438
41105,41106,164.374406,164.38245,1.056321920628366,0.008044000000012375
41110,41117,164.39577,164.422415,0.49788979704348224,0.026645000000002028
41121,41147,164.442433,164.542376,34.10445635543836,0.09994299999999612
41150,41151,164.556504,164.562334,0.5144210337845839,0.0058300000000031105
41155,41156,164.57798,164.582344,0.397,0.0043640000000095824
41160,41161,164.599558,164.602327,0.18015548839821674,0.0027690000000006876
41172,41173,164.642714,164.652313,0.45072829953310006,0.009598999999980151
41177,41191,164.662396,164.72226,9.977854128017707,0.05986400000000458
41194,41217,164.732249,164.822203,0.4056167279587961,0.08995400000000586
41219,41228,164.832198,164.872162,4.96602167232484,0.03996399999999767
41230,41252,164.875448,164.96212,9.97440414260421,0.08667199999999298
41255,41256,164.978459,164.982101,0.9395065992317456,0.003642000000013468
41260,41305,165.000153,165.181995,0.7259779610979937,0.18184199999998896
41307,41337,165.185038,165.304793,1.706575518399347,0.11975499999999784
41340,41348,165.32191,165.351887,0.31420918191548763,0.029977000000002363
41350,41383,165.361878,165.491797,23.588974737576027,0.129919000000001
41385,41429,165.500381,165.671708,36.799273960229165,0.1713269999999909
41432,41434,165.684265,165.69169,1.4429148866097405,0.007424999999983584
41436,41485,165.701686,165.901549,0.20055834562540648,0.19986299999999346
41487,41496,165.909772,165.941544,1.2689526783926972,0.031771999999989475
41498,41505,165.95154,165.981511,37.38484853520206,0.02997100000001751
41507,41510,165.991504,166.0015,36.69324733517054,0.009996000000001004
41512,41515,166.011484,166.021476,0.7030177807139731,0.009992000000011103
41518,41527,166.031472,166.071466,36.88572759211888,0.03999399999997877
41529,41569,166.07344,166.231366,10.550773398192192,0.15792600000000334
41571,41589,166.241359,166.311328,35.594737254965096,0.0699690000000146
41591,41612,166.321321,166.407128,0.13137039240255008,0.08580699999998842
41616,41628,166.421264,166.471224,34.087336273900895,0.04995999999999867
41631,41701,166.481221,166.761046,35.22712733107825,0.2798249999999882
41703,41706,166.771033,166.781028,18.2578722626707,0.009995000000003529
41708,41742,166.791018,166.920943,0.9193308055319369,0.12992499999998586
41745,41766,166.940954,167.020886,35.6431208034594,0.07993199999998524
41770,41772,167.038156,167.040873,9.960549031052455,0.002717000000018288
41775,41782,167.057612,167.080872,0.6908663836082922,0.023259999999993397
41785,41787,167.099852,167.100853,0.6404498419080139,0.00100100000000225
41789,41813,167.110844,167.210789,0.5368623007811221,0.09994500000001949
41816,41826,167.22078,167.260748,0.671263599489798,0.03996800000001599
41828,41858,167.27074,167.39067,83.50093856652153,0.11993000000001075
41860,41886,167.394568,167.500611,10.16922386222272,0.10604299999999967
41890,42025,167.51582,168.050272,0.9118227733501726,0.5344520000000159
42027,42049,168.060263,168.150222,0.13838959498459413,0.08995900000002166
42052,42055,168.160214,168.170201,0.2691788438937949,0.009986999999995305
42058,42060,168.185953,168.190186,0.499,0.004232999999999265
42063,42064,168.207575,168.210198,9.95147074557324,0.00262299999999982
42067,42069,168.220189,168.230185,4.998126273915056,0.009996000000001004
42073,42080,168.246479,168.27015,10.014082284463216,0.023671000000007325
42082,42086,168.280145,168.300126,5.017532511105434,0.01998100000000136
42088,42094,168.305214,168.3301,0.44461668884557176,0.024885999999980868
42098,42101,168.348578,168.360108,0.413,0.011529999999993379
42103,42116,168.370095,168.420054,0.8314355597398996,0.0499590000000012
42118,42126,168.430049,168.460051,3.3457357603041187,0.030001999999996087
42129,42155,168.470042,168.576044,37.26043746388386,0.1060019999999895
42158,42162,168.589975,168.599972,37.14563904417314,0.00999699999999848
42164,42166,168.609955,168.619948,5.0455801145656185,0.009992999999980157
42168,42171,168.629944,168.639934,0.6329611757446107,0.009990000000016153
42173,42200,168.645878,168.749875,10.00321878197213,0.10399699999999257
42204,42226,168.769852,168.859809,35.35144268626105,0.08995700000002671
42228,42246,168.869801,168.939741,35.871782277717955,0.06994000000000256
42249,42252,168.949738,168.95976,0.20453835826074288,0.010021999999992204
42255,42260,168.974621,168.996029,0.01200000000000001,0.021407999999979666
42262,42313,168.999729,169.209608,0.0,0.20987900000000081
42315,42370,169.2196,169.431619,0.6893649396364744,0.21201899999999796
42372,42417,169.43945,169.619356,0.2498723073891943,0.17990600000001677
42419,42441,169.629353,169.719307,0.4567989163734958,0.08995399999997744
42443,42471,169.729297,169.83924,0.42884168698949965,0.10994299999998702
42473,42481,169.849229,169.879208,0.3534294837729303,0.029978999999997313
42483,42487,169.889193,169.899187,37.85811669906468,0.009994000000006054
42490,42534,169.916735,170.089087,0.7102703710559803,0.17235200000001782
42536,42592,170.099082,170.31896,0.740513457001289,0.21987799999999424
42595,42608,170.329793,170.388899,0.9885848471426214,0.05910600000001409
42610,42670,170.390368,170.628763,10.699042601092867,0.23839499999999703
42672,42729,170.638754,170.868624,4.717020087141881,0.22987000000000535
42733,42735,170.885672,170.888602,0.8020604715356568,0.0029299999999921056
42738,42739,170.903622,170.908588,10.00321878197213,0.004965999999996029
42743,42744,170.923008,170.928572,9.996252547830112,0.005563999999992575
42748,42749,170.942394,170.948556,10.000155198795667,0.006161999999989121
42751,42754,170.95858,170.968569,3.3380274281544047,0.009988999999990256
42758,42766,170.982377,171.018527,0.6739999999999999,0.03614999999999213
42768,42769,171.025353,171.028521,0.8474054519531958,0.003168000000016491
42772,42790,171.038513,171.108483,0.545365932195989,0.06997000000001208
42792,42801,171.118479,171.158443,4.952738478861972,0.03996399999999767
42803,42805,171.165456,171.168433,9.931296962632825,0.002976999999987129
42807,42821,171.178424,171.238407,0.8337696144619328,0.05998299999998835
42823,42823,171.240326,171.240326,0.0,0.0
42826,42829,171.258386,171.268382,0.653135548293342,0.009996000000001004
42832,42845,171.278376,171.328329,4.974029128634049,0.049952999999987924
42848,42880,171.339776,171.468276,9.999375280486277,0.1285000000000025
42882,42914,171.47827,171.608185,5.015429608966714,0.12991499999998268
42916,42944,171.61818,171.728117,0.18831170967308433,0.10993700000000217
42948,42957,171.74629,171.778076,10.00321878197213,0.03178600000001097
42959,42971,171.788067,171.838059,36.90991171650238,0.04999199999997472
42974,42986,171.848049,171.89604,0.23679379214835847,0.04799099999999612
42990,42994,171.907998,171.927981,0.0,0.01998299999999631
42996,43005,171.937971,171.967948,33.99148422767091,0.029977000000002363
43007,43028,171.977971,172.057902,5.384015108634076,0.07993100000001618
43031,43048,172.077839,172.141829,0.3637980208852159,0.06398999999998978
43052,43064,172.157853,172.207807,0.05136302171796359,0.04995400000001382
43066,43074,172.217801,172.247806,8.48664702282356,0.030004999999988513
43078,43101,172.259004,172.357747,9.975285910689477,0.0987429999999847
43103,43125,172.36534,172.447669,0.655702684148845,0.08232899999998722
43127,43182,172.45766,172.677543,0.04286735354555959,0.21988299999998162
43186,43198,172.694975,172.737519,1.155082681023311,0.042543999999992366
43203,43204,172.758647,172.767494,0.6368547715138828,0.008847000000002936
43206,43210,172.777486,172.787476,35.6082307900856,0.009989999999987731
43213,43216,172.801088,172.817453,9.926592819291018,0.016365000000007512
43218,43224,172.820428,172.847458,9.968322627202634,0.027029999999996335
43226,43270,172.857448,173.02734,0.32344969083305675,0.16989200000000437
43272,43274,173.037331,173.047322,33.481525731214816,0.009991000000013628
43277,43312,173.057312,173.197231,39.05009346979851,0.1399189999999919
